
sarcina  -  teher a polgari jogugylet modozata, amely kotelezettsegbol all (adjon, csinaljon vagy ne csinaljon), amit a rendelkezo a kedvezmenyezett szamara az ingyenes jogugyletekben ir elo. (frrs: +ransindex 7ogi)
sarcina probatiunii  -   lasd meg:  sarcina probei (frrs: +ransindex 7ogi)
sarcina probei  -  a bizonyitas terhe, bizonyitasi teher (frrs: +ransindex 7ogi)
scadent  -  1. esedekes, 2. lejart (frrs: +ransindex 7ogi)
scadenta  -  1. esedekesseg, 2. lejarat (frrs: +ransindex 7ogi)
scop imediat  -  kozvetlen cel a polgari jogugylet celjanak elvont es objektiv eleme, amelyet a kulonbozo kategoriaja jogugyletek kereteben hataroznak meg. a kozvetlen cel azonos kategoriaju jogugyletek eseteben mindig ugyanaz. (frrs: +ransindex 7ogi)
scop lucrativ  -  hasznot hajto cel (frrs: +ransindex 7ogi)
scop mediat  -  kozvetett cel a cel szubjektiv eleme, a polgari jogugylet megkoteset meghatarizo indok, amely az ellenszolgaltatas sajatossagaira vagy a masik fel tulajdonsagaira vonatkozik. a kozvetett cel a jogugylet egyik kategoriajatol a masikig, sot adott kategorian belul az egyik ugylettol a masikig is valtozik. (frrs: +ransindex 7ogi)
scutit de taxe  -  illetekmentes, dijmentes (frrs: +ransindex 7ogi)
sechestru  -  1. lefoglalas, foglalas, 2. zarlat, zar ala helyezes (frrs: +ransindex 7ogi)
sechestru asigurator  -  biztosito foglalas (frrs: +ransindex 7ogi)
sechestru judiciar  -  igazsagszolgaltatasi foglalas (frrs: +ransindex 7ogi)
secretar de stat  -  allamtitkar (frrs: +ransindex 7ogi)
securitate juridica  -  jogbiztonsag (frrs: +ransindex 7ogi)
securitate sociala  -  tarsadalombiztositas (frrs: +ransindex 7ogi)
sedinta extraordinara  -  rendkivuli ules (frrs: +ransindex 7ogi)
sedinta ordinara  -  rendes ules (frrs: +ransindex 7ogi)
sedinta publica  -  nyilvanos ules (frrs: +ransindex 7ogi)
sedinta secreta  -  zart ules, titkos ules (frrs: +ransindex 7ogi)
sediu  -  szekhely jogi szemelyek terbeli meghatarozasara szolgalo azonosito elem. (frrs: +ransindex 7ogi)
sediu principal  -  kozponti szekhely (frrs: +ransindex 7ogi)
sediu secundar  -  masodlagos szekhely (frrs: +ransindex 7ogi)
sentinta  -  itelet az elso fokon eljaro igazsagszolgaltato hatosag hatarozata. (frrs: +ransindex 7ogi)
separarea puterilor in stat  -  allamhatalmi agak elvalasztasa (frrs: +ransindex 7ogi)
serviciu public  -  1. kozszolgalat, 2. kozszolgaltatas (frrs: +ransindex 7ogi)
servitute  -  szolgalom dologi jog, amely alapjan valamely ingatlan mindenkori birtokosa mas ingatlanat meghatarozott terjedelemben hasznalhatja, vagy kovetelheti, hogy a szolgalommal terhelt ingatlan birtokosa a jogosultsagabol egyebkent folyo valamely magatartastol tartozkodjek. (frrs: +ransindex 7ogi)
servitute de trecere  -  atjarasi szolgalom, utszolgalom ha valamely fold nincs osszekotve megfelelo kozuttal, a szomszedok kotelesek turni, hogy az ingatlan mindenkori birtokosa ingatlanjaikon  --  meghatarozott utvonalon es terjedelemben  --  atjarjon. (frrs: +ransindex 7ogi)
servitute de vedere  -  kilatasi szolgalom (frrs: +ransindex 7ogi)
servitute discontinua  -  idoleges szolgalom (frrs: +ransindex 7ogi)
servitute legala  -  torvenyes szolgalom (frrs: +ransindex 7ogi)
servitute naturala  -  termeszetes szolgalom (frrs: +ransindex 7ogi)
servitute negativa  -  nemleges szolgalom (frrs: +ransindex 7ogi)
servitute pozitiva  -  cselekvesre kotelezo szolgalom (frrs: +ransindex 7ogi)
servitute rurala  -  kulteleki szolgalom (frrs: +ransindex 7ogi)
servitute urbana  -  beltelki szolgalom (frrs: +ransindex 7ogi)
servitutea izvorului  -  vizhasznalati szolgalom, vizveteli szolgalom, forrasszolgalom a forras tulajdonosa, pontosabban annak a teleknek a tulajdonosa, ahol a viz eredete van, nincs jogositva arra, hogy megvaltoztassa a viz folyasat oly modon, hogy az ne jusson a masik telekre. (frrs: +ransindex 7ogi)
servitutea scurgerii apelor  -  vizlefolyas szolgalma a vizlefolyas szolgalma alapjan az alacsonyabb fekvesu telek tulajdonosa koteles elturni, hogy a magasabb fekvesu telekrol lefolyo viz az o telken menjen at, de csakis abban az esetben, ha a viz lefolyasa tisztan termeszeti jelenseg, tehat nem a magasabban fekvo telek tulajdonosanak tenykedese kovetkezteben allott elo (pl. csatornazas, arkolas). (frrs: +ransindex 7ogi)
servitutea stresinii  -  ereszszolgalom a tulajdonosnak a csatornat ugy kell felszerelnie, hogy a viz az o sajat telkere csepegjen, illetoleg ne follyek at a szomszed telekre. (frrs: +ransindex 7ogi)
sesizarea instantei  -  az igazsagszolgaltatas ertesitese, megkeresese, az igazsagszolgaltatasi eljaras meginditasara iranyulo kerelem (frrs: +ransindex 7ogi)
sezinar  -  szezinarius. ipso iure (jog szerinti) orokos, aki biroi atadas nelkul lep az orokseg birtokaba. (frrs: +ransindex 7ogi)
simulatie  -  szinleles jogi muvelet, amelynek megfeleloen egy latszolagos (nyilvanvalo), de a valosagnak nem megfelelo (irrealis) aktus egy masik jogi helyzetet allit, mint amelyet a felek rejtett, de valodi aktus utjan hoztak letre. (frrs: +ransindex 7ogi)
simultan  -  egyuttes, egy idoben torteno (frrs: +ransindex 7ogi)
sinalagmatic  -  ketoldalu (frrs: +ransindex 7ogi)
sindicat  -  szakszervezet (frrs: +ransindex 7ogi)
sistem de drept  -  jogrendszer (frrs: +ransindex 7ogi)
societate  -  1. tarsasag, 2. tarsadalom (frrs: +ransindex 7ogi)
societate anonima  -  reszvenytarsasag lasd meg:  societate pe actiuni. a reszvenytarsasag regi, a kereskedelmi torvenykonyv (1887) altal hasznalt elnevezese. a kereskedelmi tarsasagokrol szolo 1990. evi 31. torveny mar a societate pe actiuni kifejezest hasznalja. (frrs: +ransindex 7ogi)
societate comerciala  -  kereskedelmi tarsasag (frrs: +ransindex 7ogi)
societate cu raspundere limitata  -  korlatolt felelossegu tarsasag (frrs: +ransindex 7ogi)
societate in comandita pe actiuni  -  beteti reszvenytarsasag (frrs: +ransindex 7ogi)
societate in comandita simpla  -  egyszeru beteti tarsasag (frrs: +ransindex 7ogi)
societate in nume colectiv  -  kozkereseti tarsasag (frrs: +ransindex 7ogi)
societate leonina  -  oroszlantarsasag societas leonina, vagy mas neven leonini szerzodes (tarsasag). azon tarsasagi szerzodes, amikor az egyik tarsult szemelyt illeti meg a tarsasag teljes nyeresege. (frrs: +ransindex 7ogi)
societate pe actiuni  -  reszvenytarsasag (frrs: +ransindex 7ogi)
solemn  -  1. unnepelyes, 2. alakisagokhoz kotott (frrs: +ransindex 7ogi)
solidaritate  -  1. egyetemlegesseg, 2. szolidaritas (frrs: +ransindex 7ogi)
solvens  -  ados (frrs: +ransindex 7ogi)
somatie de executare  -  vegrehajtasi felszolitas (frrs: +ransindex 7ogi)
somatie de plata  -  fizetesi felszolitas, fizetesi meghagyas. specialis polgari eljaras, biztos es esedekes penzkovetelesekre vonatkozo vegrehajthato jogcim megszerzesere szolgal. (frrs: +ransindex 7ogi)
sot supravietuitor  -  tulelo hazastars (frrs: +ransindex 7ogi)
specialitatea capacitatii de folosinta  -  jogkepesseg szakositasa a jogi szemelyek jogkepessegere vonatkozo elv, amely kepesseg ezen szemelyek szakositasa alapjan kulonbozik. a jogi szemelyeknek nem lehetnek olyan jogai es kotelezettsegei, amelyek nem felelnek meg a jogszabalyban vagy a letrehozo aktusban meghatarozott celoknak. peldaul a kereskedelmi tarsasagok eseten az alapito okiratban pontosan meg kell hatarozni a kereskedelmi tarsasag tevekenysegi teruletet. (frrs: +ransindex 7ogi)
specimen de semnatura  -  alairas minta, alairasi cimpeldany (frrs: +ransindex 7ogi)
stampila  -  belyegez, lepecsetel (frrs: +ransindex 7ogi)
stampila  -  belyegzo, pecset (frrs: +ransindex 7ogi)
stanjen  -  ol (mertekegyseg) (frrs: +ransindex 7ogi)
stanjen patrat  -  negyzetol (3,60 m2) (frrs: +ransindex 7ogi)
stare  -  1. helyzet, 2. allapot, 3. (tarsadalmi) rend (frrs: +ransindex 7ogi)
stare civila  -  szemelyi allapot, csaladi allapot a fizikai szemely azonositasanak reszjogositvanya, annak a torveny altal meghatarozott jogi azonossaga. nem vagyoni jellegu jogviszonykomplexumkent jelentkezik, amely altal az adott szemely csaladon es tarsadalmon beluli helyzete jut kifejezesre. (frrs: +ransindex 7ogi)
stipulatia pentru altul  -  mas erdekeben valo kikotes, mas javara torteno kikotes lasd meg:  relativitatea efectelor actelor juridice civile harmadik szemely javara kotott szerzodes. ketoldalu jogugylet, amelyben az egyik fel  --  a kikoto  --  megegyezik egy masik szemellyel  --  az igeroval  --  hogy ez utobbi szemely a harmadik szemely  --  a kedvezmenyezett  --  javara egy szolgaltatast teljesit, bar a kedvezmenyezett sem kozvetlenul, sem kozvetetten, kepviselo utjan nem vesz reszt a polgari jogugylet megkoteseben. kivetelnek szamit a polgari jogugylet hatasanak viszonylagossaga alol (frrs: +ransindex 7ogi)
stipulatie  -  (szerzodesi) kikotes (frrs: +ransindex 7ogi)
stramutare  -  athelyezes (frrs: +ransindex 7ogi)
subiect  -  alany (frrs: +ransindex 7ogi)
subiect de drept  -  jogalany olyan szemely vagy szervezet, amelynek jogai es kotelezettsegei lehetnek. (frrs: +ransindex 7ogi)
subinchiria  -  alberletbe ad, alberletbe vesz (frrs: +ransindex 7ogi)
subinchiriere  -  alberletbe adas, alberletbe vetel (frrs: +ransindex 7ogi)
sublocatar  -  alberlo (frrs: +ransindex 7ogi)
subprefect  -  alprefektus (frrs: +ransindex 7ogi)
subscriptie publica de actiuni  -  nyilvanos reszvenyjegyzes (frrs: +ransindex 7ogi)
subsidiaritate  -  szubszidiaritas azon elv, amely szerint a donteseket mindig a polgarokhoz leheto legkozelebb levo szinten kell meghozni. (frrs: +ransindex 7ogi)
substitutie fideicomisara  -  hitbizomanyi helyettesites (frrs: +ransindex 7ogi)
substitutie vulgara  -  (orokos) helyettesites (frrs: +ransindex 7ogi)
succesiune  -  1. orokseg, hagyatek, 2. orokles (frrs: +ransindex 7ogi)
succesiune legala  -  torvenyi orokles (vegrendelet nelkuli orokles) (frrs: +ransindex 7ogi)
succesiv  -  1. egymast kovetelo, 2. fokozatos, 3. folyamatos (frrs: +ransindex 7ogi)
succesor  -  1. orokos, 2. (jog)utod (frrs: +ransindex 7ogi)
succesor cu titlu particular  -  sajatos cimu orokos, sajatos cimu jogutod azon jogcimmel rendelkezo szemely, aki csak egy bizonyos, egyedileg megjatarozott jogot szerez meg, es nem vagyonreszt. vagyis nem mit egy jogi egyetemesseg elemet. (frrs: +ransindex 7ogi)
succesor cu titlu universal  -  egyetemes cimu orokos, egyetemes cimu jogutod azon jogcimmel rendelkezo szemely, aki egy vagyonreszt szerez meg, beleertve a vagyonreszhez tartozo jogokat es kotelezettsegeket. (frrs: +ransindex 7ogi)
succesor universal  -  egyetemes orokos, egyetemes jogutod azon jogcimmel rendelkezo szemely, aki egy egesz vagyont, tehat a vagyoni jogok es kotelezettsegek (aktivak es passzivak) osszesseget megszerzi. (frrs: +ransindex 7ogi)
succesoral  -  1. hagyateki, 2. orokosodesi (frrs: +ransindex 7ogi)
sucursala  -  fioktelep, fiok (frrs: +ransindex 7ogi)
sui generis  -  egyedi termeszetu, sajatos, valamire jellemzo (frrs: +ransindex 7ogi)
sulta  -  (penzbeli) potlas, kiegeszites, megvaltas vagyonmegosztasakor a dolgot termeszetben megkapo fel az ertekkulonbozetet penzben fizeti ki a masik felnek. (frrs: +ransindex 7ogi)
superarbitru  -  dontobiro, felulvizsgalo dontobiro (frrs: +ransindex 7ogi)
superficie  -  felulepitmenyi jog (frrs: +ransindex 7ogi)
supraasigurare  -  felulbiztositas (frrs: +ransindex 7ogi)
suspenda  -  felfuggeszt (frrs: +ransindex 7ogi)
suspendarea cursului prescriptiei extinctive  -  az elevules folyasanak felfuggesztese az elevules folyasanak jog szerinti megallasa, mindaddig, amig a torvenyben eloirt meghatarozott helyzetek fennallnak. ezek a helyzetek olyan esetekre vonatkoznak, amikor a jogalany objektiv okokbol keptelen biroi szervekhez folyamodni. (frrs: +ransindex 7ogi)
suspensiv  -  1. felfuggeszto, 2. halaszto (frrs: +ransindex 7ogi)
sustinerea actiunii  -  a kereset fenntartasa (frrs: +ransindex 7ogi)
sustinerea apelului  -  a fellebbezes fenntartasa (frrs: +ransindex 7ogi)
tabloul avocatilor  -  ugyvedek jegyzeke (frrs: +ransindex 7ogi)
tabular  -  telekkonyvi (frrs: +ransindex 7ogi)
tacerea legii  -  a torveny hallgatasa, joghezag (frrs: +ransindex 7ogi)
tacit  -  hallgatolagos (frrs: +ransindex 7ogi)
tacita reconductiune  -  (szerzodes) hallgatolagos meghosszabbitasa (frrs: +ransindex 7ogi)
tacita relocatiune  -  a berleti szerzodes hallgatolagos meghosszabbitasa (frrs: +ransindex 7ogi)
tagada maternitatii  -  az anyasag megtagadasa (frrs: +ransindex 7ogi)
tagada paternitatii  -  az apasag megtagadasa (frrs: +ransindex 7ogi)
tardiv  -  elkesett, megkesett (frrs: +ransindex 7ogi)
tardivitate  -  kesedelem (frrs: +ransindex 7ogi)
taxa  -  illetek olyan allami bevetel, amelyet az allam egyoldaluan allapit meg azok terhere, akik az allami szolgaltatasokat vesznek igenybe. az illetek abban ter el az adoktol, hogy az illetek valamilyen kozvetlen ellenszolgaltatas fejeben fizetendo, nem rendszeres, hanem egyszeri fizetest feltetelez. peldaul: eljarasi dij, engedely kiallitasanak illeteke stb. (frrs: +ransindex 7ogi)
taxa de timbru  -  belyegilletek (frrs: +ransindex 7ogi)
taxa pe valoarea adaugata  -  hozzaadott ertekado (frrs: +ransindex 7ogi)
tergiversa  -  1. huz-halaszt, 2. elodaz, halogat (frrs: +ransindex 7ogi)
tergiversare  -  1. huzavona, 2. elodazas, halogatas (frrs: +ransindex 7ogi)
teritorial  -  teruleti (frrs: +ransindex 7ogi)
teritorialitate  -  teruletiseg (frrs: +ransindex 7ogi)
teritorialitatea legii  -  a torveny teruleti hatalya (frrs: +ransindex 7ogi)
termen  -  1. hatarido, 2. szakkifejezes, szakszo a hatarido a jogugylet azon modozata, a jovoben biztosan megvalosulo esemeny, amelynek bekovetkezteig a jogok gyakorlasa es a kotelezettsegek teljesitese vagy azok megszunese elhalasztodik. (frrs: +ransindex 7ogi)
termen cert  -  meghatarozott hatarido azon hatarido, amelynek pontos datuma a polgari jogugylet pillanataban ismeretes. (frrs: +ransindex 7ogi)
termen cominatoriu  -  jogvesztessel jaro hatarido (frrs: +ransindex 7ogi)
termen conventional  -  megegyezeses hatarido az onkentesen meghatarozott hatarido (lasd: termen voluntar) tipusa, amelyet ketoldalu ugyletben a felek szabadon hataroznak meg. (frrs: +ransindex 7ogi)
termen de acceptare  -  elfogadasi hatarido (frrs: +ransindex 7ogi)
termen de apel  -  a fellebbezes benyujtasanak hatarideje, fellebbezesi hatarido (frrs: +ransindex 7ogi)
termen de decadere  -  jogveszto hatarido azon idoszak, amelyen belul alanyi jog jogosultjat a torveny kotelezi, hogy azt a jogot gyakorolja, a jog megszunesenek szankcioja alatt. eljarasi ertelemben kotelezo hatarido, amelyen belul bizonyos eljarasi cselekmenyeket meg kell valositani, a jogvesztes terhe mellett. (frrs: +ransindex 7ogi)
termen de garantie  -  jotallasi ido, szavatossagi ido (frrs: +ransindex 7ogi)
termen de gratie  -  turelmi ido, kegyelmi ido, hatarido-hosszabbitas, fizetesi hatarido meghosszabbitasa (frrs: +ransindex 7ogi)
termen de gratie  -  fizetesi haladek hatarideje, telejesitesi haladek hatarideje a biro altal adott haladek a kotelezettseg teljesitesere. (frrs: +ransindex 7ogi)
termen de livrare  -  szallitasi hatarido (frrs: +ransindex 7ogi)
termen de plata  -  fizetesi hatarido, teljesitesi hatarido (frrs: +ransindex 7ogi)
termen de prescriptie extinctiva  -  elevulesi hatarido a torveny altal meghatarozott idokoz, amelybe belul a kereseti joggal elni kell vagy a kenyszervegrehajtast kerni kell, ezen jogoknak a jogalany altali elvesztesi terhe mellett. (frrs: +ransindex 7ogi)
termen de recurs  -  a felfolyamodas benyujtasanak hatarideje, felfolyamodasi hatarido (frrs: +ransindex 7ogi)
termen de valabilitate  -  ervenyessegi hatarido (frrs: +ransindex 7ogi)
termen dilatoriu  -  halaszto hatalyu hatarido (frrs: +ransindex 7ogi)
termen extinctiv  -  feloldo hatarido az a hatarido, amely a jog gyakorlasanak es a kotelezettseg teljesitesenek megszuneset egeszen a hatarido beteljesedeseig elhalasztja. (frrs: +ransindex 7ogi)
termen in cunostinta partilor  -  a felek tudomasara hozott hatarido (frrs: +ransindex 7ogi)
termen incert  -  bizonytalan hatarido az a hatarido, amelynek beteljesedesi datuma a polgari jogugylet megkotese idopontjaban meg nem ismeretes, bar a datum beteljesedese biztos. (frrs: +ransindex 7ogi)
termen legal  -  torvenyes hatarido jogszabaly altal meghatarozott hatarido, amely jogszabalybol, es nem a felek akaratabol kovetkezik. (frrs: +ransindex 7ogi)
termen peremtoriu  -  jogveszto hatarido (frrs: +ransindex 7ogi)
termen procedural  -  eljarasi hatarido, perjogi hatarido (frrs: +ransindex 7ogi)
termen suspensiv  -  felfuggeszto hatarido az a hatarido, amely a jog gyakorlasat es a kotelezettseg teljesitesenek kezdetet annak beteljesedeseig elhalasztja. (frrs: +ransindex 7ogi)
termen tacit  -  hallgatolagos hatarido az a hatarido, amely a polgari jogugyletbol kozvetve kovetkezik, az ugylet termeszetebol, vagy a teljesites korulmenyeibol. (frrs: +ransindex 7ogi)
termen voluntar  -  onkentesen meghatarozott hatarido a polgari jogugyletben a fel vagy a felek altal szabadon meghatarozott hatarido. (frrs: +ransindex 7ogi)
terta persoana  -  harmadik szemely a polgari jogugylettol es annak feleitol idegen szemely, kivulallo szemely. latinul: penitus extranei. (frrs: +ransindex 7ogi)
testament  -  vegrendelet (frrs: +ransindex 7ogi)
testament autentic  -  kozvegrendelet, hitelesitett vegrendelet (frrs: +ransindex 7ogi)
testament conjunctiv  -  osszevont vegrendelet ket vagy tobb szemely kozos vegrendelkezese harmadik szemely javara. tiltott vegrendelkezesi forma. (frrs: +ransindex 7ogi)
testament mistic  -  titkos vegrendelet (frrs: +ransindex 7ogi)
testament olograf  -  sajat kezuleg irt vegrendelet (frrs: +ransindex 7ogi)
timbru fiscal  -  adobelyeg (frrs: +ransindex 7ogi)
timbru judiciar  -  igazsagugyi belyeg (frrs: +ransindex 7ogi)
titlu  -  1. cim, 2. cimlet, 3. (jog)cim, 4. igeny, 5. ertekpapir, 6. rang (frrs: +ransindex 7ogi)
titlu de credit  -  hitellevel (frrs: +ransindex 7ogi)
titlu de stat  -  allampapir (frrs: +ransindex 7ogi)
titlu de valoare  -  ertekpapir (frrs: +ransindex 7ogi)
titlu executor  -  vegrehajthato jogcim (frrs: +ransindex 7ogi)
titlu gratuit  -  ingyenes jogcim (frrs: +ransindex 7ogi)
